datetime,instrument,open,high,low,close,volume,vwap,factor
2020-03-25,SH600519,59.7642,59.8124,58.862,59.4352,472864.0,59.4685,1.0
2020-03-25,SZ000001,87.4937,87.8357,87.1301,87.4604,686526.0,87.48,1.0
2020-03-25,SZ000858,76.1541,76.6811,75.1516,75.7062,883802.0,75.9233,1.0
2020-03-26,SH600000,15.737,15.8817,15.6434,15.6481,375473.0,15.7275,1.0
2020-03-26,SH600016,44.0512,44.1086,43.7404,43.7603,638495.0,43.9151,1.0
2020-03-26,SH600519,58.5096,58.8297,58.2418,58.5448,710661.0,58.5315,1.0
2020-03-26,SZ000001,91.008,91.6292,90.2337,90.6713,897651.0,90.8856,1.0
2020-03-26,SZ000858,74.7945,75.9994,74.4011,75.2377,791414.0,75.1082,1.0
2020-03-27,SH600000,15.3671,15.3772,15.2723,15.2942,438088.0,15.3277,1.0
2020-03-27,SH600016,45.0692,45.3045,44.8794,45.025,619561.0,45.0695,1.0
2020-03-27,SH600519,55.1599,56.0312,54.9053,55.7657,766405.0,55.4655,1.0
2020-03-27,SZ000001,91.3228,91.4332,90.6137,91.1031,647396.0,91.1182,1.0
2020-03-27,SZ000858,75.7574,76.5728,74.3593,75.1311,1101303.0,75.4552,1.0
2020-03-30,SH600000,14.97,15.0061,14.8402,14.9214,375860.0,14.9344,1.0
2020-03-30,SH600016,45.3422,45.477,44.9324,45.182,1034574.0,45.2334,1.0
2020-03-30,SH600519,56.9924,57.5903,56.4319,56.7519,929168.0,56.9416,1.0
2020-03-30,SZ000001,91.4589,92.032,91.1123,92.0284,1011937.0,91.6579,1.0
2020-03-30,SZ000858,74.9398,75.5493,73.5935,74.3734,1081342.0,74.614,1.0
2020-03-31,SH600000,15.1306,15.2173,15.0783,15.1545,357234.0,15.1452,1.0
2020-03-31,SH600016,46.0827,46.145,46.0358,46.1033,445496.0,46.0917,1.0
2020-03-31,SH600519,57.4317,58.0365,57.1458,57.5858,1060406.0,57.5499,1.0
2020-03-31,SZ000001,93.6816,94.0182,93.1346,93.2763,990190.0,93.5277,1.0
2020-03-31,SZ000858,72.4524,72.7606,71.9986,72.1869,1408197.0,72.3496,1.0
2020-04-01,SH600000,15.6186,15.6562,15.489,15.5595,456767.0,15.5808,1.0
2020-04-01,SH600016,45.0557,45.1543,44.3541,44.7336,713796.0,44.8244,1.0
2020-04-01,SH600519,57.2282,57.8252,57.1616,57.2541,486733.0,57.3673,1.0
2020-04-01,SZ000001,94.4976,94.8765,93.6171,94.0802,1403645.0,94.2678,1.0
2020-04-01,SZ000858,73.3329,74.1924,72.478,72.6854,675116.0,73.1722,1.0
2020-04-02,SH600000,15.4655,15.5464,15.419,15.5255,409834.0,15.4891,1.0
2020-04-02,SH600016,44.8009,45.6011,44.771,44.9529,549687.0,45.0315,1.0
2020-04-02,SH600519,57.4174,57.7731,57.2313,57.3223,517489.0,57.436,1.0
2020-04-02,SZ000001,95.3212,96.1079,95.302,95.6864,764770.0,95.6044,1.0
2020-04-02,SZ000858,74.6919,75.5534,74.3354,75.3157,1226180.0,74.9741,1.0
2020-04-03,SH600000,15.8096,15.8296,15.7169,15.8284,694674.0,15.7961,1.0
2020-04-03,SH600016,46.1512,46.1671,45.4912,45.7393,585709.0,45.8872,1.0
2020-04-03,SH600519,57.9633,58.3552,57.2119,57.9081,452583.0,57.8596,1.0
2020-04-03,SZ000001,94.5445,94.591,94.2687,94.5266,985197.0,94.4827,1.0
2020-04-03,SZ000858,75.1797,75.4578,74.9883,75.3774,1175409.0,75.2508,1.0
2020-04-06,SH600000,15.8927,15.9407,15.8832,15.9313,199727.0,15.912,1.0
2020-04-06,SH600016,45.7848,45.8493,45.5828,45.794,854730.0,45.7527,1.0
2020-04-06,SH600519,56.3171,56.6857,55.9041,56.118,615256.0,56.2562,1.0
2020-04-06,SZ000001,93.8104,94.0678,93.2013,93.491,830199.0,93.6426,1.0
2020-04-06,SZ000858,75.4733,75.9338,74.8939,75.7518,943504.0,75.5132,1.0
2020-04-07,SH600000,15.7217,15.7947,15.6445,15.7153,613817.0,15.719,1.0
2020-04-07,SH600016,46.4248,47.0541,46.0805,46.7593,629292.0,46.5797,1.0
2020-04-07,SH600519,55.3982,55.6559,54.9862,55.519,759114.0,55.3898,1.0
2020-04-07,SZ000001,91.3744,92.2691,91.2666,91.4701,1189165.0,91.595,1.0
2020-04-07,SZ000858,77.1204,77.181,75.8211,76.8432,1089911.0,76.7414,1.0
2020-04-08,SH600000,16.0005,16.0029,15.659,15.8174,642952.0,15.87,1.0
2020-04-08,SH600016,46.2868,46.5939,45.9543,46.2572,635069.0,46.2731,1.0
2020-04-08,SH600519,56.5443,56.9194,56.3793,56.3996,887532.0,56.5606,1.0
2020-04-08,SZ000001,92.7866,93.1788,92.1775,92.2915,649755.0,92.6086,1.0
2020-04-08,SZ000858,74.5571,74.9855,74.3322,74.9507,1340881.0,74.7064,1.0
2020-04-09,SH600000,16.1472,16.348,16.0945,16.2993,237514.0,16.2223,1.0
2020-04-09,SH600016,47.3963,47.8969,47.223,47.5582,745457.0,47.5186,1.0
2020-04-09,SH600519,54.9227,55.065,54.8313,54.9941,645135.0,54.9533,1.0
2020-04-09,SZ000001,94.8627,95.3118,93.3346,93.7546,1008023.0,94.3159,1.0
2020-04-09,SZ000858,77.8755,78.434,76.421,77.5816,1279135.0,77.578,1.0
2020-04-10,SH600000,16.3313,16.4735,16.2107,16.2754,399190.0,16.3227,1.0
2020-04-10,SH600016,49.9827,50.1742,49.4473,49.7735,484326.0,49.8444,1.0
2020-04-10,SH600519,55.5139,55.6165,54.8581,55.3096,599617.0,55.3245,1.0
2020-04-10,SZ000001,94.2592,94.6787,94.1592,94.6311,760393.0,94.4321,1.0
2020-04-10,SZ000858,78.4653,79.1484,77.4797,77.9313,698782.0,78.2562,1.0
2020-04-13,SH600000,16.6449,16.8768,16.5879,16.7802,395762.0,16.7225,1.0
2020-04-13,SH600016,49.2302,49.7301,49.1367,49.3914,420095.0,49.3721,1.0
2020-04-13,SH600519,53.9867,54.2392,53.3984,53.8211,690746.0,53.8613,1.0
2020-04-13,SZ000001,97.1928,98.6969,96.2897,97.8686,790755.0,97.512,1.0
2020-04-13,SZ000858,80.8329,81.7094,79.7655,80.5529,1259276.0,80.7152,1.0
2020-04-14,SH600000,15.8742,16.1173,15.8015,15.9117,290032.0,15.9262,1.0
2020-04-14,SH600016,48.8221,49.4108,48.4667,48.9312,394967.0,48.9077,1.0
2020-04-14,SH600519,54.0633,54.7444,53.0838,54.3174,513732.0,54.0522,1.0
2020-04-14,SZ000001,98.021,98.262,97.5839,97.8724,828627.0,97.9348,1.0
2020-04-14,SZ000858,79.529,80.3319,79.1391,79.4163,965685.0,79.6041,1.0
2020-04-15,SH600000,16.2513,16.3261,15.9883,16.1633,350338.0,16.1823,1.0
2020-04-15,SH600016,49.876,50.6981,49.8336,50.3517,299567.0,50.1899,1.0
2020-04-15,SH600519,54.5652,55.0221,54.2106,54.2705,1235346.0,54.5171,1.0
2020-04-15,SZ000001,99.563,100.0774,99.0355,99.2051,869499.0,99.4702,1.0
2020-04-15,SZ000858,81.9872,82.9004,81.4097,82.3942,1006372.0,82.1729,1.0
2020-04-16,SH600000,16.1845,16.2692,16.0213,16.1793,317054.0,16.1636,1.0
2020-04-16,SH600016,51.827,52.0388,51.1057,51.9444,1001352.0,51.729,1.0
2020-04-16,SH600519,52.3968,52.7148,51.8307,52.5376,407461.0,52.37,1.0
2020-04-16,SZ000001,96.965,97.8945,96.8159,97.077,778505.0,97.1881,1.0
2020-04-16,SZ000858,83.3647,83.8597,83.2657,83.7192,1006469.0,83.5523,1.0
2020-04-17,SH600000,15.9842,16.0885,15.9796,16.0708,748391.0,16.0308,1.0
2020-04-17,SH600016,50.7582,51.6135,50.6385,51.381,388107.0,51.0978,1.0
2020-04-17,SH600519,53.9849,54.0527,53.368,53.7677,697615.0,53.7933,1.0
2020-04-17,SZ000001,97.0429,97.4492,96.2032,96.3428,859765.0,96.7595,1.0
2020-04-17,SZ000858,85.2175,85.7107,83.6376,84.6884,941215.0,84.8136,1.0
2020-04-20,SH600000,16.0307,16.2996,16.0057,16.0883,585782.0,16.1061,1.0
2020-04-20,SH600016,50.5247,50.9476,50.4665,50.928,505662.0,50.7167,1.0
2020-04-20,SH600519,53.0729,53.6089,52.9089,52.9756,1211151.0,53.1416,1.0
2020-04-20,SZ000001,97.0531,97.9668,97.0171,97.707,1294242.0,97.436,1.0
2020-04-20,SZ000858,85.4557,85.7151,84.1885,85.124,1407763.0,85.1208,1.0
2020-04-21,SH600000,15.5022,15.5774,15.3658,15.4497,647884.0,15.4738,1.0
2020-04-21,SH600016,50.8115,50.9117,50.5252,50.6191,497304.0,50.7169,1.0
2020-04-21,SH600519,52.5952,52.8495,51.9625,52.1162,661351.0,52.3809,1.0
2020-04-21,SZ000001,99.7398,100.0267,99.1095,99.3954,1083422.0,99.5678,1.0
2020-04-21,SZ000858,84.7235,85.1104,84.1891,84.7401,960188.0,84.6908,1.0
2020-04-22,SH600000,15.3143,15.4479,15.2556,15.3704,549356.0,15.347,1.0
2020-04-22,SH600016,49.4474,49.5428,49.2145,49.2539,592569.0,49.3647,1.0
2020-04-22,SH600519,52.2594,52.6207,52.0063,52.3178,623428.0,52.3011,1.0
2020-04-22,SZ000001,98.5282,99.0034,98.0112,98.8275,1046275.0,98.5926,1.0
2020-04-22,SZ000858,86.657,87.9665,85.8784,86.8384,703720.0,86.8351,1.0
2020-04-23,SH600000,15.4857,15.5414,15.3148,15.469,315301.0,15.4527,1.0
2020-04-23,SH600016,48.4383,48.5609,48.2913,48.3355,690189.0,48.4065,1.0
2020-04-23,SH600519,53.4321,54.0445,53.12,53.5256,592891.0,53.5306,1.0
2020-04-23,SZ000001,99.5495,99.8261,98.3161,98.7009,703159.0,99.0982,1.0
2020-04-23,SZ000858,86.2393,87.7441,85.278,87.1217,874967.0,86.5958,1.0
2020-04-24,SH600000,15.9247,16.1277,15.9148,15.9211,377998.0,15.9721,1.0
2020-04-24,SH600016,47.1242,47.8116,46.924,47.3531,699515.0,47.3032,1.0
2020-04-24,SH600519,52.4362,52.8297,52.2863,52.4413,625235.0,52.4984,1.0
2020-04-24,SZ000001,96.7181,96.8326,95.0727,95.764,617372.0,96.0968,1.0
2020-04-24,SZ000858,83.3498,83.9054,83.2981,83.7985,1038833.0,83.5879,1.0
2020-04-27,SH600000,15.6938,15.7948,15.5798,15.7451,512375.0,15.7034,1.0
2020-04-27,SH600016,46.5994,46.7374,46.332,46.6106,453648.0,46.5698,1.0
2020-04-27,SH600519,52.4185,52.6847,52.2596,52.4981,996351.0,52.4652,1.0
2020-04-27,SZ000001,94.7324,95.2745,94.1401,95.0969,1073667.0,94.811,1.0
2020-04-27,SZ000858,82.7673,83.2773,81.3743,81.9838,1423693.0,82.3507,1.0
2020-04-28,SH600000,15.6469,15.7182,15.4204,15.4809,306619.0,15.5666,1.0
2020-04-28,SH600016,46.5565,46.6255,46.3369,46.5573,513941.0,46.519,1.0
2020-04-28,SH600519,53.1541,53.1625,52.6056,52.9424,339912.0,52.9661,1.0
2020-04-28,SZ000001,96.554,97.8076,96.2718,96.82,1048440.0,96.8633,1.0
2020-04-28,SZ000858,81.1932,82.2586,80.1722,81.7164,1179886.0,81.3351,1.0
2020-04-29,SH600000,15.3634,15.3773,15.3105,15.3149,547928.0,15.3415,1.0
2020-04-29,SH600016,46.484,47.0253,46.1128,46.7548,588172.0,46.5942,1.0
2020-04-29,SH600519,53.2396,53.7635,52.358,53.6733,1045525.0,53.2586,1.0
2020-04-29,SZ000001,98.376,99.0085,97.7482,97.955,1253940.0,98.2719,1.0
2020-04-29,SZ000858,82.3395,82.6181,81.4746,82.2616,762867.0,82.1735,1.0
2020-04-30,SH600000,15.4283,15.6181,15.3487,15.5861,411639.0,15.4953,1.0
2020-04-30,SH600016,48.5681,48.9147,47.6746,48.2057,501517.0,48.3408,1.0
2020-04-30,SH600519,53.5712,54.1166,53.4451,53.855,430547.0,53.747,1.0
2020-04-30,SZ000001,98.7641,99.0688,98.3078,98.9556,672533.0,98.7741,1.0
2020-04-30,SZ000858,82.6196,83.0242,81.8707,82.2055,2075177.0,82.43,1.0
2020-05-01,SH600000,15.6918,15.8685,15.641,15.6772,395361.0,15.7196,1.0
2020-05-01,SH600016,47.4387,47.7881,47.0875,47.2315,875196.0,47.3865,1.0
2020-05-01,SH600519,53.1677,53.5891,53.0053,53.4531,609262.0,53.3038,1.0
2020-05-01,SZ000001,99.0465,99.6286,98.2763,99.069,752484.0,99.0051,1.0
2020-05-01,SZ000858,83.7434,84.3117,83.3352,84.2722,1066009.0,83.9156,1.0
2020-05-04,SH600000,15.4491,15.5887,15.3558,15.5003,547593.0,15.4735,1.0
2020-05-04,SH600016,48.0957,48.3214,47.7773,48.1489,626117.0,48.0858,1.0
2020-05-04,SH600519,52.8175,52.9677,52.5597,52.5677,580257.0,52.7281,1.0
2020-05-04,SZ000001,99.1105,99.7245,98.8267,99.0979,492946.0,99.1899,1.0
2020-05-04,SZ000858,81.1584,81.578,81.0597,81.0835,1443552.0,81.2199,1.0
2020-05-05,SH600000,15.7152,15.7696,15.5944,15.6485,505488.0,15.6819,1.0
2020-05-05,SH600016,47.9281,48.1297,47.3026,47.9217,673648.0,47.8205,1.0
2020-05-05,SH600519,53.1008,53.1054,52.0916,52.6505,787459.0,52.7371,1.0
2020-05-05,SZ000001,96.8736,98.046,96.7681,97.8124,716590.0,97.375,1.0
2020-05-05,SZ000858,81.7348,81.803,81.2751,81.3533,940800.0,81.5416,1.0
2020-05-06,SH600000,15.6051,15.7516,15.5269,15.6672,397007.0,15.6377,1.0
2020-05-06,SH600016,47.9026,47.9881,47.7412,47.8527,659254.0,47.8712,1.0
2020-05-06,SH600519,51.4989,51.6947,51.2842,51.5258,408629.0,51.5009,1.0
2020-05-06,SZ000001,99.1971,100.2809,98.843,99.204,1087042.0,99.3813,1.0
2020-05-06,SZ000858,78.4887,79.2314,78.328,78.4838,1155458.0,78.633,1.0
2020-05-07,SH600000,15.9525,16.0088,15.8444,15.9617,626434.0,15.9419,1.0
2020-05-07,SH600016,47.9862,48.8813,47.2684,48.4811,768382.0,48.1543,1.0
2020-05-07,SH600519,48.5532,48.5961,48.434,48.5943,758162.0,48.5444,1.0
2020-05-07,SZ000001,99.7127,100.1887,99.3792,100.0578,700852.0,99.8346,1.0
2020-05-07,SZ000858,80.8646,81.2542,79.0272,79.7213,1266592.0,80.2168,1.0
2020-05-08,SH600000,15.7671,15.892,15.6774,15.7273,319874.0,15.7659,1.0
2020-05-08,SH600016,47.3248,47.426,47.323,47.3833,570522.0,47.3643,1.0
2020-05-08,SH600519,49.0302,49.1586,48.8589,49.0131,1211407.0,49.0152,1.0
2020-05-08,SZ000001,100.8132,101.5764,100.5634,101.0624,976904.0,101.0039,1.0
2020-05-08,SZ000858,78.9425,79.642,78.5259,79.6066,1418994.0,79.1792,1.0
2020-05-11,SH600000,15.6805,15.8528,15.4779,15.6129,532203.0,15.656,1.0
2020-05-11,SH600016,47.5629,47.7616,47.3236,47.7256,366206.0,47.5934,1.0
2020-05-11,SH600519,50.1896,50.2226,49.8541,49.8997,438470.0,50.0415,1.0
2020-05-11,SZ000001,100.7417,101.1358,99.4636,100.0197,761350.0,100.3402,1.0
2020-05-11,SZ000858,80.7388,80.7754,79.7945,80.3136,1352155.0,80.4056,1.0
2020-05-12,SH600000,15.3864,15.5889,15.1583,15.4793,528570.0,15.4032,1.0
2020-05-12,SH600016,47.6235,47.9129,47.6001,47.8632,609203.0,47.75,1.0
2020-05-12,SH600519,47.3686,47.6145,47.1348,47.5892,698655.0,47.4268,1.0
2020-05-12,SZ000001,95.216,96.4444,95.1981,95.818,888435.0,95.6691,1.0
2020-05-12,SZ000858,78.9052,79.9081,78.2535,78.9735,1279090.0,79.0101,1.0
2020-05-13,SH600000,14.9964,15.0638,14.9247,15.0215,403179.0,15.0016,1.0
2020-05-13,SH600016,48.2473,48.3197,48.2187,48.3152,444450.0,48.2752,1.0
2020-05-13,SH600519,46.6864,46.7901,46.3172,46.6308,541125.0,46.6061,1.0
2020-05-13,SZ000001,98.3568,98.8199,97.4598,97.9585,571313.0,98.1487,1.0
2020-05-13,SZ000858,81.3697,82.0464,80.9046,81.0569,895801.0,81.3444,1.0
2020-05-14,SH600000,15.0636,15.2546,15.0114,15.0994,487887.0,15.1073,1.0
2020-05-14,SH600016,49.0102,49.3326,48.3057,48.5736,461121.0,48.8055,1.0
2020-05-14,SH600519,47.435,47.5086,47.2047,47.2048,749953.0,47.3383,1.0
2020-05-14,SZ000001,96.904,97.2551,96.5708,97.0394,827002.0,96.9423,1.0
2020-05-14,SZ000858,82.9833,83.2351,82.4593,82.8006,829415.0,82.8696,1.0
2020-05-15,SH600000,15.1176,15.2903,15.0991,15.1671,303964.0,15.1685,1.0
2020-05-15,SH600016,51.1588,51.6008,50.9066,50.9954,644293.0,51.1654,1.0
2020-05-15,SH600519,49.3036,49.7765,49.1777,49.1804,663805.0,49.3595,1.0
2020-05-15,SZ000001,95.2602,96.1981,94.2394,95.3936,328621.0,95.2728,1.0
2020-05-15,SZ000858,83.5031,84.5592,82.7684,83.8103,1087924.0,83.6602,1.0
2020-05-18,SH600000,15.2911,15.3016,15.1235,15.1573,583738.0,15.2184,1.0
2020-05-18,SH600016,50.1827,50.8079,50.1022,50.3265,783468.0,50.3548,1.0
2020-05-18,SH600519,49.2401,49.4058,49.0967,49.1935,544462.0,49.234,1.0
2020-05-18,SZ000001,97.1227,97.1318,96.5316,96.7404,762175.0,96.8816,1.0
2020-05-18,SZ000858,83.7269,84.868,83.0734,83.6312,1302685.0,83.8249,1.0
2020-05-19,SH600000,15.1055,15.2177,15.0204,15.075,418541.0,15.1047,1.0
2020-05-19,SH600016,49.9149,50.1686,49.6764,49.7724,543824.0,49.8831,1.0
2020-05-19,SH600519,48.7178,48.8041,48.43,48.4751,764030.0,48.6068,1.0
2020-05-19,SZ000001,96.1625,96.6831,95.8258,95.9993,494280.0,96.1677,1.0
2020-05-19,SZ000858,83.8585,84.8501,83.8404,84.6448,920971.0,84.2984,1.0
2020-05-20,SH600000,14.551,14.7834,14.5434,14.6433,378202.0,14.6303,1.0
2020-05-20,SH600016,49.4776,49.7719,48.9369,49.1339,592822.0,49.3301,1.0
2020-05-20,SH600519,47.6382,48.4928,47.4023,48.2909,1134048.0,47.9561,1.0
2020-05-20,SZ000001,98.3506,98.8862,97.9626,98.0708,1157529.0,98.3176,1.0
2020-05-20,SZ000858,83.7459,83.9928,83.2278,83.4941,1355325.0,83.6151,1.0
2020-05-21,SH600000,14.5763,14.6287,14.4962,14.5097,606041.0,14.5527,1.0
2020-05-21,SH600016,48.7937,49.4241,48.2801,48.5692,900463.0,48.7668,1.0
2020-05-21,SH600519,49.798,49.8977,49.3715,49.6298,623266.0,49.6742,1.0
2020-05-21,SZ000001,99.7841,100.6937,97.6988,99.3034,1017869.0,99.37,1.0
2020-05-21,SZ000858,85.0999,85.3908,84.1739,84.9733,1522379.0,84.9095,1.0
2020-05-22,SH600000,14.5526,14.5531,14.2989,14.3998,358146.0,14.4511,1.0
2020-05-22,SH600016,47.9467,48.1305,47.882,47.9324,580837.0,47.9729,1.0
2020-05-22,SH600519,48.8251,49.3301,48.6324,48.9853,819072.0,48.9432,1.0
2020-05-22,SZ000001,100.5186,100.994,100.3077,100.6854,927271.0,100.6264,1.0
2020-05-22,SZ000858,88.1433,88.2467,87.68,87.8628,747959.0,87.9832,1.0
2020-05-25,SH600000,14.2331,14.2371,14.1384,14.16,289949.0,14.1921,1.0
2020-05-25,SH600016,48.9051,49.4533,48.6833,49.0638,1179386.0,49.0264,1.0
2020-05-25,SH600519,47.7602,48.3083,47.6731,48.2014,447762.0,47.9857,1.0
2020-05-25,SZ000001,97.6868,98.5926,97.0983,97.9867,1272256.0,97.8411,1.0
2020-05-25,SZ000858,90.2799,90.3335,88.4515,89.8048,765990.0,89.7174,1.0
2020-05-26,SH600000,13.9966,14.1419,13.9683,14.1038,277343.0,14.0526,1.0
2020-05-26,SH600016,50.6311,51.1299,50.2926,50.455,640275.0,50.6272,1.0
2020-05-26,SH600519,47.8531,47.8839,47.3456,47.7311,495374.0,47.7034,1.0
2020-05-26,SZ000001,99.8611,100.8022,99.8039,100.4059,606418.0,100.2183,1.0
2020-05-26,SZ000858,88.7065,88.9385,87.5661,88.5437,944006.0,88.4387,1.0
2020-05-27,SH600000,14.1732,14.2607,14.1381,14.2076,530621.0,14.1949,1.0
2020-05-27,SH600016,49.958,50.2607,49.5911,49.8599,318625.0,49.9174,1.0
2020-05-27,SH600519,47.1442,47.2708,46.5924,46.8226,760493.0,46.9575,1.0
2020-05-27,SZ000001,100.5304,101.4646,99.459,100.947,1361652.0,100.6002,1.0
2020-05-27,SZ000858,89.2923,90.6489,89.2089,89.2262,1079797.0,89.5941,1.0
2020-05-28,SH600000,14.8361,14.9311,14.6996,14.7427,301303.0,14.8024,1.0
2020-05-28,SH600016,49.234,49.4373,49.0064,49.0147,677390.0,49.1731,1.0
2020-05-28,SH600519,46.8983,47.3729,46.7643,46.9306,1030170.0,46.9915,1.0
2020-05-28,SZ000001,101.697,102.3633,100.1708,100.2192,1066249.0,101.1126,1.0
2020-05-28,SZ000858,86.6041,87.3433,86.2712,86.9873,841238.0,86.8015,1.0
2020-05-29,SH600000,14.7309,14.7958,14.6926,14.7832,748958.0,14.7506,1.0
2020-05-29,SH600016,49.6138,50.2843,49.454,49.4567,605826.0,49.7022,1.0
2020-05-29,SH600519,48.7042,49.0335,48.219,48.4733,734308.0,48.6075,1.0
2020-05-29,SZ000001,101.1477,101.688,100.0197,100.5221,750904.0,100.8444,1.0
2020-05-29,SZ000858,87.7149,88.0951,87.6502,88.0284,1477203.0,87.8721,1.0
2020-06-01,SH600000,14.8813,14.8921,14.8132,14.8484,236907.0,14.8588,1.0
2020-06-01,SH600016,49.1481,49.4376,48.5729,48.8915,795659.0,49.0125,1.0
2020-06-01,SH600519,49.1734,49.5257,48.7034,48.7802,600839.0,49.0457,1.0
2020-06-01,SZ000001,96.3729,97.1284,95.8436,97.0284,1133347.0,96.5933,1.0
2020-06-01,SZ000858,89.3926,89.5119,88.805,88.8653,1118188.0,89.1437,1.0
2020-06-02,SH600000,14.8726,14.9185,14.7777,14.8152,735964.0,14.846,1.0
2020-06-02,SH600016,49.3596,49.5885,49.219,49.492,661294.0,49.4148,1.0
2020-06-02,SH600519,48.8464,48.8883,48.471,48.5273,659863.0,48.6832,1.0
2020-06-02,SZ000001,97.1924,98.1641,96.8719,97.8393,578453.0,97.5169,1.0
2020-06-02,SZ000858,86.257,87.3164,84.9744,85.642,996330.0,86.0474,1.0
2020-06-03,SH600000,14.1807,14.3075,14.156,14.2467,471326.0,14.2227,1.0
2020-06-03,SH600016,49.9981,50.7479,49.6635,49.671,518380.0,50.0201,1.0
2020-06-03,SH600519,48.6333,49.1388,47.9914,48.2377,453558.0,48.5003,1.0
2020-06-03,SZ000001,96.091,96.7687,95.7928,95.86,629478.0,96.1281,1.0
2020-06-03,SZ000858,83.613,84.0516,83.4962,83.7126,640002.0,83.7183,1.0
2020-06-04,SH600000,14.2243,14.3245,14.0471,14.2285,429762.0,14.2061,1.0
2020-06-04,SH600016,48.2137,48.8764,47.9298,48.1661,374262.0,48.2965,1.0
2020-06-04,SH600519,46.9194,47.5475,46.7074,46.7459,791238.0,46.9801,1.0
2020-06-04,SZ000001,93.5708,94.0733,92.9596,93.3154,671603.0,93.4798,1.0
2020-06-04,SZ000858,83.2965,83.498,82.8992,83.2774,663481.0,83.2428,1.0
2020-06-05,SH600000,14.0043,14.366,13.9311,14.235,375692.0,14.1341,1.0
2020-06-05,SH600016,50.1731,50.5914,49.2436,49.6578,507521.0,49.9165,1.0
2020-06-05,SH600519,47.5897,47.7719,47.4603,47.5718,860011.0,47.5984,1.0
2020-06-05,SZ000001,90.7791,91.1044,89.5861,90.5306,687837.0,90.5001,1.0
2020-06-05,SZ000858,82.4405,83.8046,81.3572,82.815,1071214.0,82.6043,1.0
2020-06-08,SH600000,14.8661,15.0571,14.837,14.9426,498690.0,14.9257,1.0
2020-06-08,SH600016,51.2734,51.9586,51.1017,51.4506,418672.0,51.4461,1.0
2020-06-08,SH600519,47.1103,47.6334,47.0811,47.4907,576294.0,47.3288,1.0
2020-06-08,SZ000001,92.4637,93.1085,92.2855,92.5818,587148.0,92.6099,1.0
2020-06-08,SZ000858,81.3464,81.7525,80.2925,80.8722,519292.0,81.0659,1.0
2020-06-09,SH600000,14.8553,14.9037,14.7482,14.8741,437446.0,14.8453,1.0
2020-06-09,SH600016,51.242,51.5564,50.7979,50.8011,453996.0,51.0993,1.0
2020-06-09,SH600519,47.2542,47.8237,47.179,47.3124,573198.0,47.3923,1.0
2020-06-09,SZ000001,91.3802,91.6917,90.3755,91.4376,1163479.0,91.2213,1.0
2020-06-09,SZ000858,81.8118,82.0818,81.0716,81.5405,1334132.0,81.6264,1.0
2020-06-10,SH600000,14.8595,15.02,14.8231,14.9528,615993.0,14.9139,1.0
2020-06-10,SH600016,50.4359,51.1742,49.9894,50.386,644721.0,50.4964,1.0
2020-06-10,SH600519,50.2123,50.5891,50.0367,50.4249,714804.0,50.3158,1.0
2020-06-10,SZ000001,94.4546,95.2294,93.8394,94.3,745898.0,94.4558,1.0
2020-06-10,SZ000858,82.7843,82.8573,81.9631,81.9885,938984.0,82.3983,1.0
2020-06-11,SH600000,15.0531,15.1932,14.7486,14.9312,457837.0,14.9815,1.0
2020-06-11,SH600016,50.4871,51.0728,50.1645,50.6521,891777.0,50.5941,1.0
2020-06-11,SH600519,51.27,51.5124,49.9773,50.7195,578957.0,50.8698,1.0
2020-06-11,SZ000001,93.349,93.824,93.039,93.3089,896050.0,93.3802,1.0
2020-06-11,SZ000858,81.3485,82.1195,81.2367,81.7073,2604960.0,81.603,1.0
2020-06-12,SH600000,14.4711,14.5855,14.3836,14.5753,462819.0,14.5039,1.0
2020-06-12,SH600016,50.8458,51.1416,50.7527,50.9691,608287.0,50.9273,1.0
2020-06-12,SH600519,49.9112,50.1412,49.871,49.9551,647038.0,49.9696,1.0
2020-06-12,SZ000001,89.1892,90.8569,88.9918,90.19,679352.0,89.807,1.0
2020-06-12,SZ000858,80.3656,80.6182,79.8476,80.5178,1967698.0,80.3373,1.0
2020-06-15,SH600000,14.8684,15.0066,14.7015,14.9011,396692.0,14.8694,1.0
2020-06-15,SH600016,51.5389,51.8058,51.3505,51.6216,377466.0,51.5792,1.0
2020-06-15,SH600519,49.554,49.604,49.1008,49.5235,1239126.0,49.4456,1.0
2020-06-15,SZ000001,88.1102,88.5038,87.902,88.2115,466876.0,88.1819,1.0
2020-06-15,SZ000858,82.3566,82.9953,82.1507,82.2614,932445.0,82.441,1.0
2020-06-16,SH600000,15.1255,15.1316,15.0837,15.1156,434920.0,15.1141,1.0
2020-06-16,SH600016,53.829,54.1047,53.6549,53.7151,617467.0,53.8259,1.0
2020-06-16,SH600519,50.8063,50.9502,50.385,50.6666,612860.0,50.702,1.0
2020-06-16,SZ000001,90.0475,90.772,89.006,90.4325,874159.0,90.0645,1.0
2020-06-16,SZ000858,85.3438,85.6163,84.6074,85.0688,953695.0,85.1591,1.0
2020-06-17,SH600000,15.4557,15.6468,15.3434,15.3451,485212.0,15.4478,1.0
2020-06-17,SH600016,53.6412,53.8854,53.4831,53.5013,773739.0,53.6277,1.0
2020-06-17,SH600519,50.7849,51.388,50.4798,50.7739,592732.0,50.8567,1.0
2020-06-17,SZ000001,90.2435,90.6208,90.0136,90.1645,454214.0,90.2606,1.0
2020-06-17,SZ000858,84.1971,84.5951,84.0468,84.288,1327323.0,84.2817,1.0
